Name,Sockets,Radiator,Price
Phanteks PH-TC14PE 140mm UFB (Updraft Floating Balance),"1150 ,  2011 ,  1155 ,  1156 ,  1366 , 775, FM1,AM3+,AM3,AM2+,AM2",NULL,NULL
Phanteks PH-TC14PE_BK 140mm UFB (Updraft Floating Balance),"2011 ,  1150,1155 ,  1156 ,  1366 , 775, FM1,AM3+,AM3,AM2+,AM2",NULL,NULL
"PHANTEKS PH-TC14S Slim  - 140mm, black","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Phononic Hex 2.0 thermoelektrischer  - 92 mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Prolimatech Basic 48  - 92mm,"1150, 1151, 1155, 1156, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Prolimatech Black Series Genesis,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Prolimatech Blue Series Megahalems,"1150, 1151, 1155, 1156, 1366, 2011, 775",NULL,NULL
Prolimatech Genesis,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Prolimatech Genesis ""Dual Viper Edition""","1150, 1151, 1155, 1156, 1366, 2011, 775, AM2, AM3, AM3+, FM1, FM2",NULL,NULL
Prolimatech Megahalems  Rev.C,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Prolimatech Samuel 17 Processor Kühler,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek Aidos Black, Heatpipe , PWM - 92mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek Aidos Heatpipe , PWM - 92mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Raijintek Processor Kühler AIDOS II,"1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, AM3+, AM3",NULL,NULL
Raijintek Processor Kühler ELEOS 12 DUO RBW,"2066, 2011-V3, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM3",NULL,NULL
Raijintek Processor Kühler ELEOS 12 EVO RBW,"1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, AM3+, AM3",NULL,NULL
Raijintek Processor Kühler THEMIS II,"1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, AM3+, AM3",NULL,NULL
Raijintek Delos RBW Rainbow RGB LED  - 3x 92mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Raijintek ELEOS RBW,"1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1",NULL,28.75
Raijintek EreBoss CORE,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek EreBoss Heatpipe , PWM - 140mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Raijintek Juno Pro ADD  - adressable RGB LED,"1150, 1151, 1155, 1156, 1366, 754, 775, 939, 940, AM2, AM3, AM3+, AM4",NULL,NULL
Raijintek Juno Pro RBW  - RGB LED,"1150, 1151, 1155, 1156, 1366, 754, 775, 939, 940, AM2, AM3, AM3+, AM4",NULL,28.75
Raijintek Juno-X  - blaue LED,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Raijintek Juno-X  - grüne LED,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Raijintek Juno-X  - RGB LED,"1150, 1151, 1155, 1156, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,28.75
Raijintek Juno-X  - rote LED,"1150, 1151, 1155, 1156, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Raijintek Juno-X  - black,"1150, 1151, 1155, 1156, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"Raijintek Leto , black, RGB-LED - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,28.75
"Raijintek Leto Heatpipe , blaue LED - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4",NULL,NULL
"Raijintek Leto Heatpipe , rote LED - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"Raijintek Leto Heatpipe , weiße LED - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"Raijintek Leto Pro , black, RGB-LED - 2x120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,28.75
"Raijintek Leto Pro , black, weisse LED - 2x120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Raijintek Mya RBW Rainbow LED  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4",NULL,NULL
Raijintek Orcus RGB,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM2, FM2+",360mm,124.54
Raijintek Orcus RGB,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM2, FM2+",120mm,124.54
Raijintek Orcus RGB,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM2, FM2+",240mm,124.54
Raijintek Orcus RGB Rainbow,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4",280mm,124.54
Raijintek Orcus RGB Rainbow,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM2, FM2+",240mm,124.54
Raijintek Orcus RGB Rainbow,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",360mm,124.54
Raijintek Orcus RGB Rainbow,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",120mm,124.54
Raijintek Orcus RGB Rainbow,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4",140mm,124.54
Raijintek Pallas 120  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4",NULL,NULL
"Raijintek Pallas 120 RGB , PWM - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"Raijintek Pallas Heatpipe , PWM - 140mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek Rhea Heatpipe , PWM - 92mm","1150, 1151, 1155, 1156",NULL,NULL
"Raijintek Themis Black, Heatpipe , PWM - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek Themis Evo Heatpipe , PWM - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,51.28
"Raijintek Themis Heatpipe , PWM - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,51.28
Raijintek Tisis CORE Heatpipe,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"RAIJINTEK Tisis Heatpipe , PWM - 140mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Raijintek Zelos Heatpipe , PWM - 90mm","1150, 1151, 1155, 1156, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Sapphire Nitro+ S240-A , ARGB, black - 240 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4",240mm,NULL
"Sapphire Nitro+ S360-A , ARGB, black - 360 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4",360mm,NULL
Sapphire Vapor-X  - 120 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe Byakko  - 92mm,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe Choten - 120mm,"775, 115x, 1200, 1366, AM2(+), AM3(+), AM4, FM1, FM2(+)",NULL,NULL
Scythe Choten TUF Gaming Alliance,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe Fuma,"775, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,49.99
Scythe Grand Kama Cross 3,"478, 775, 754, 939, 940, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe Iori  - 100mm,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe Kabuto 3 Processor Cooler,"775, 1150, 1151, 1155, 1156, 1366, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, AM4",NULL,NULL
Scythe Kodati Rev.B  - 80mm,"1150, 1151, 1155, 1156, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe Kotetsu,"775, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,29.99
Scythe Kotetsu Mark II,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,120.82
Scythe Kotetsu Mark II Rev. B,"2066, 2011-V3, 2011, 1366, 1200, 1150, 1151, 1155, 1156, 775, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1",NULL,120.82
Scythe Kotetsu Mark II TUF Gaming Alliance,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe Mugen 5 ARGB Plus  - 2x 120mm,"1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, 775, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,NULL
Scythe Mugen 5 Black Edition Rev. C,"2066, 2011-V3, 1700, 1200, 1150, 1151, 1155, 1156, AM4, AM3, AM2, FM2, FM1",NULL,NULL
Scythe Mugen 5 Black RGB - 120mm,"1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, 775, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,NULL
"Scythe Mugen 5 Rev. B ""PCGH Edition"" - 2x120mm","2066, 2011-V3, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1",NULL,NULL
Scythe Mugen 6,"2066, 2011-V3, 1700, 1200, 1156, 1155, 1151, 1150, AM5, AM4",NULL,46.99
Scythe Mugen 6 Black Edition,"2066, 2011-V3, 1700, 1200, 1156, 1155, 1151, 1150, AM5, AM4",NULL,56.99
Scythe SCBSK-2100 Big Shuriken 2 Rev. B,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCBSK-3000R Big Shuriken 3 RGB  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe SCKTN-4000 Katana 4,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe SCKTN-5000 Katana 5,"1150, 1151, 1155, 1156, 1366, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe SCKZT-1000 Kozuti,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCMG-4000 Mugen 4,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCMG-4PCGH Mugen 4 ´´PCGH Edition´´,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCMG-5000 Mugen 5,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCMG-5100 Mugen 5 Rev.B  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"Scythe SCMG-5100TUF Mugen 5 TUF , RGB, PWM - 120mm","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"Scythe SCMG-5PCGH Mugen 5 ""PCGH Edition""","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe SCMGD-1000 Mugen MAX  - 140mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCNJ-4000 Ninja 4 - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Scythe SCNJ-5000 Ninja 5  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe SCSK-1100 Shuriken Rev.2,"1150, 1151, 1155, 1156, 1366, 478, 754, 775, 939, 940, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Scythe Shuriken 2 - 92mm,"1200, 1150, 1151, 1155, 1156, 1366, 775, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,39.99
Scythe Tatsumi für Intel,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, AM4",NULL,NULL
SILVERSTONE AR01 120mm Sleeve,"FM2,FM1,AM3,AM2, 1150,2011,1366,1156,1155,775",NULL,46.43
SILVERSTONE AR02 92mm Hypro Bearing,"FM2,FM1,AM3,AM2, 1150,2011,1366,1156,1155,775",NULL,46.43
SILVERSTONE AR03 120mm Sleeve,"K8 , AM2 , AM2+ , AM3 ,  775 ,  1150 ,   1156 ,  1366",NULL,46.43
SILVERSTONE AR07 140mm Long life sleeve,"775,1150,1151,1155,1156,1366,2011,2011-V3, AM2,AM3,FM1,FM2",NULL,46.43
SILVERSTONE AR08 140mm Long life sleeve,"775,1150,1151,1155,1156,1366,2011,2011-V3,AM2,AM3,FM1,FM2",NULL,46.43
SilverStone AR12-TUF,"1152, 2066, 2011, 1700, 1366, 1200, 1150,1151,1155,1156, 1150, 1151, 1155, 1156, 775, AM5, AM4, AM3, AM2, FM2, FM1",NULL,42.99
SilverStone Argon,"2066, 2011, 1366, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4, AM3, AM2, FM2, FM1",NULL,46.43
SilverStone Argon Series AR04 Low Profile  with 80mm Fan for Socket LGA1150/1156/1155,"1150,1151,1155,1156",NULL,NULL
"SilverStone Argon Series AR05 Rifle Bearing  with 92mm Fan for Socket LGA1155/1156/1150, AM2/AM3/FM1/FM2","1155,1156,1150, AM2,AM3,FM1,FM2",NULL,NULL
"SilverStone Argon Series AR06 Rifle Bearing  with 92mm Fan for Socket LGA1155/1156/1150, AM2/AM3/FM1/FM2","1155,1156,1150, AM2,AM3,FM1,FM2",NULL,NULL
Silverstone Argon SST-AR01  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM3, FM1, FM2, FM2+",NULL,38.42
Silverstone Argon SST-AR01-V2  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,86.88
Silverstone Argon SST-AR01-V3  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2",NULL,30.44
Silverstone Argon SST-AR02  - 92mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM3, FM1, FM2, FM2+",NULL,38.42
Silverstone Argon SST-AR02-V2  - 92mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,86.88
Silverstone Argon SST-AR03  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,30.44
Silverstone Argon SST-AR03-V2  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,86.88
Silverstone Argon SST-AR04 (only Thin-Mini-ITX),"1150, 1151, 1155, 1156",NULL,NULL
Silverstone Argon SST-AR05  - 92mm,"1150, 1151, 1155, 1156, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,30.44
Silverstone Argon SST-AR06  - 92mm,"1150, 1151, 1155, 1156, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,30.44
Silverstone Argon SST-AR11  - 92mm,"1150, 1151, 1155, 1156",NULL,38.42
SILVERSTONE HE02,"FM2,FM1,AM3,AM2, 1150,2011,1366,1156,1155,775",NULL,46.43
Silverstone Hydrogon D120-ARGB,"1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4, AM3, AM2, FM2, FM1",NULL,101.77
"Silverstone IceGem 280 , ARGB - 280 mm","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, AM4, AM3, AM2, FM2, FM1, sTRX4, TR4",280mm,176.58
"Silverstone Nitrogon NT08-115X-V2 , PWM - 92mm","1150, 1151, 1155, 1156",NULL,NULL
"Silverstone Nitrogon NT09-115X , PWM - 92 mm","1150, 1151, 1155, 1156",NULL,25.77
Silverstone Nitrogon SST-NT07-115X Low Profile,"1150, 1151, 1155, 1156",NULL,NULL
SILVERSTONE NT07-115X 80mm,"1150 , 1155 , 1156",NULL,18.57
SILVERSTONE NT09-115X 92mm,"1156,1155,1150,1151",NULL,25.77
"Silverstone Permafrost PF240-ARGB V2,  - 240 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3, AM2, FM2, FM1",240mm,NULL
"Silverstone Permafrost PF240W-ARGB, V2 , white - 240 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3, AM2, FM2, FM1",240mm,NULL
"Silverstone Permafrost PF360-ARGB, V2  - 360 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3, AM2, FM2, FM1",360mm,NULL
"Silverstone Permafrost PF360-ARGB, V2 , white - 360 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3, AM2, FM2, FM1",360mm,NULL
"Silverstone PF360W-ARGB , 360mm - white","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4, AM3, AM2, FM2, FM1",360mm,46.43
Silverstone SST-AR01-V2.1 - Argon Processor Kühler - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Silverstone SST-AR07  - 140 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,46.43
Silverstone SST-AR07-V2  - 140 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,46.43
Silverstone SST-AR08  - 92 mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,43.99
Silverstone SST-AR08-V2  - 92 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,43.99
Silverstone SST-AR09-115XP  - 60 mm,"1150, 1151, 1155, 1156",NULL,25.77
Silverstone SST-AR09-115XS  - 60 mm,"1150, 1151, 1155, 1156",NULL,25.77
Silverstone SST-AR09-1700,1700,NULL,50.95
SilverStone SST-AR09-AM4 Processor Kühler für 2U Server - AMD AM4,"AM5, AM4",NULL,NULL
Silverstone SST-AR10-115XP  - 70 mm,"1150, 1151, 1155, 1156",NULL,61.96
Silverstone SST-AR10-115XS  - 70 mm,"1150, 1151, 1155, 1156",NULL,61.96
Silverstone SST-HE01 Heligon,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
Silverstone SST-HE01-V2 - Heligon Processor Kühler - 140mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM4, FM1, FM2",NULL,NULL
Silverstone SST-HE02-V2 Heligon,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
SilverStone SST-HYD120-ARGB-V2,"2066, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, 775, AM4, AM3, AM2, FM2, FM1",NULL,86.88
SilverStone SST-HYH90-ARGB - Hydrogon Processor Kühler,"2066, 2011, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",NULL,NULL
Silverstone SST-IG240P-ARGB,"1200, SP3, 1150, 1151, 1155, 1156, 1366, 2011, 2066, AM2, AM3, AM4, FM1, FM2, TR4, sTRX4",240mm,42.99
Silverstone SST-IG360-ARGB,"1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, AM2, AM3, AM4, FM1, FM2, TR4, sTRX4",360mm,46.43
"Silverstone SST-KR01 - Kryton Processor Kühler, Low Profile - 80mm","AM2, AM3, AM3+, AM4, FM1, FM2",NULL,NULL
Silverstone SST-KR02 - Kryton Processor Kühler - 92mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066",NULL,NULL
SilverStone SST-KR03 - Kryton Processor Kühler,"1366, 1200, 1150, 1152, 1151, 1155, 1156, 775, AM5, AM4, AM3, AM2, FM2, FM1",NULL,NULL
Silverstone SST-NT06-PRO Nitrogon,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,107.94
Silverstone SST-NT06-PRO-V2 Nitrogon  - 120 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,107.94
SilverStone SST-NT07-1700 Low Profile,1700,NULL,NULL
Silverstone SST-NT07-AM2,"AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,18.57
Silverstone SST-NT08-115XP  - 80 mm,"1150, 1151, 1155, 1156",NULL,33.74
SilverStone SST-NT09-1700 - Nitrogon Processor Kühler - 92mm,1700,NULL,NULL
Silverstone SST-PF120-ARGB  - 120 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",120mm,42.99
"Silverstone SST-PF120-ARGB-V2,  - 120 mm","1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3, AM2, FM2, FM1",120mm,86.88
Silverstone SST-PF240-ARGB  - 240 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",240mm,42.99
Silverstone SST-PF360-ARGB  - 360 mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",360mm,46.43
Silverstone SST-TD02-Slim Tundra,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM3, AM3+, AM4, FM1, FM2",240mm,NULL
Silverstone SST-XE01-2011 - Xenon Processor Passiv Kühler - Intel LGA2011/2066,"2011, 2011-V3, 2066",NULL,NULL
Silverstone SST-XE02-2011 - Xenon Processor Kühler für 2U Server - Intel LGA2011/2066,"2011, 2011-V3, 2066",NULL,NULL
Silverstone SST-XE02-2066 Xeon- für 2U-Server - Intel LGA2011 / 2066,"2011, 2066",NULL,NULL
Silverstone SST-XE02-3647N Xeon- für 2U Server - Intel LGA 3647,3647,NULL,NULL
Silverstone SST-XE02-3647S Xeon- für 2U-SFF-Server - Intel LGA 3647,3647,NULL,NULL
SilverStone SST-XE02-4677 - Xeon Processor Kühler für 2U Server - Intel LGA 4677,4677,NULL,NULL
SilverStone SST-XE04-2066 - Processor Kühler für 4 U Server - Intel LGA2011/2066,"2066, 2011",NULL,NULL
Silverstone SST-XE04-4189B,4189,NULL,50.95
SilverStone SST-XE04-4677 - Xeon Processor Kühler für 4U Server - Intel LGA4677,4677,NULL,NULL
SilverStone SST-XE04-SP3 - Processor Kühler für 4 U Server - AMD SP3/TR4 sockets,"SP3, TR4",NULL,NULL
Silverstone Tundra TD02-RGB,"1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM3, AM3+, AM4, FM1, FM2, FM2+",240mm,NULL
"SilverStone VIDA 120 SLIM, , black","2066, 2011, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",120mm,112.53
"SilverStone VIDA 240 SLIM, , black","2066, 2011, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",240mm,145.87
