Name,Size,Socket,Chipset,RAM Slots,Price
ASRock Fatal1ty Z270 Gaming K4,ATX,1151,Z270,4,355.87
ASRock Fatal1ty Z270 Gaming K6,ATX,1151,Z270,4,418.0
ASRock Fatal1ty Z270 Gaming-ITX/ac,Mini-ITX,1151,Z270,2,418.0
"ASRock Fatal1ty Z270 Professional Gaming i7, Intel Z270",ATX,1151,Z270,4,NULL
ASRock Fatal1ty Z370 Gaming ITX/ac,Mini-ITX,1151,Z370,2,418.0
ASRock Fatal1ty Z370 Gaming K6,ATX,1151,Z370,4,418.0
ASRock Fatal1ty Z370 Professional Gaming i7,ATX,1151,Z370,4,291.52
ASRock Fatal1ty Z97X Killer,ATX,1150,Z97,4,NULL
ASRock Fatal1ty Z97X Killer/3.1,ATX,1150,Z97,4,NULL
ASRock FM2A58+ BTC,ATX,FM2+,A58,4,NULL
ASRock FM2A88M Pro3+,Micro-ATX,FM2+,A88X,4,NULL
ASRock FM2A88X Extreme4+,ATX,FM2+,A88X,4,NULL
ASRock FM2A88X Extreme6+,ATX,FM2+,A88X,4,249.68
ASRock FM2A88X+ BTC Bitcoin GL/SATA600/USB3.0/DVI/VGA,ATX,FM2+,A88X,4,NULL
ASRock G41M-VS3 R2.0 IDE(PATA)/SATA/USB2.0/VGA G41 GMA X4500,Micro-ATX,775,G41 Express,2,NULL
ASRock H110 PRO BTC+,ATX,1151,H110,2,NULL
ASRock H110M-HDS,Micro-ATX,1151,H110,2,110.91
ASRock H110M-ITX/ac,Mini-ITX,1151,H110,2,NULL
ASRock H110M-STX,Mini-STX,1151,H110,2,110.91
ASRock H170 PRO4,ATX,1151,H170,4,NULL
ASRock H170M PRO4,Micro-ATX,1151,H170,4,NULL
ASRock H170M-ITX/AC,Mini-ITX,1151,H170,2,NULL
ASRock H270 Pro 4,ATX,1151,H270,4,NULL
ASRock H270M Pro4,Micro-ATX,1151,H270,4,NULL
ASRock H270M-ITX/ac,Mini-ITX,1151,H270,2,NULL
ASRock H310M-DGS,Micro-ATX,1151,H310,2,NULL
ASRock H310M-HDV/M.2,Micro-ATX,1151,H310,2,NULL
ASRock H310M-ITX/AC,Mini-ITX,1151,H310,2,NULL
ASRock H370 Performance Fatal1ty,ATX,1151,H370,4,NULL
ASRock H370 Pro4,ATX,1151,H370,4,NULL
ASRock H370M Pro4,Micro-ATX,1151,H370,4,NULL
ASRock H370M-ITX/AC,Mini-ITX,1151,H370,2,NULL
ASRock H410M-HDV,Micro-ATX,1200,H410,2,110.91
ASRock H410M-HDV/M.2,Micro-ATX,1200,H410,2,NULL
ASRock H410M-HVS,Micro-ATX,1200,H410,2,110.91
ASRock H410M-ITX/ac,Mini-ITX,1200,H410,2,NULL
ASRock H470 Phantom Gaming 4,ATX,1200,H470,4,248.99
ASRock H470 Steel Legend,ATX,1200,H470,4,NULL
ASRock H470M Pro4,Micro-ATX,1200,H470,4,NULL
ASRock H470M-ITX/ac,Mini-ITX,1200,H470,2,NULL
ASRock H510M-HDV,Micro-ATX,1200,H510,2,110.91
ASRock H510M-HDV/M.2,Micro-ATX,1200,H510,2,NULL
ASRock H510M-HVS,Micro-ATX,1200,H510,2,110.91
ASRock H510M-ITX/ac,Mini-ITX,1200,H510,2,NULL
ASRock H570 Phantom Gaming 4,ATX,1200,H570,4,248.99
ASRock H570 Steel Legend,ATX,1200,H570,4,NULL
ASRock H570M Pro4,Micro-ATX,1200,H570,2,NULL
ASRock H570M-ITX/ac,Micro-ATX,1200,H570,2,NULL
ASRock H81 PRO BTC R2.0,ATX,1150,H81,2,NULL
ASRock H81M-ITX,Mini-ITX,1150,H81,2,NULL
ASRock H97 Pro4,ATX,1150,H97,4,NULL
ASRock H97M Anniversary,Micro-ATX,1150,H97,4,NULL
ASRock H97M Pro4 GL/SATA600/DVI/HDMI/VGA,Micro-ATX,1150,H97,4,NULL
ASRock TRX40 Creator,ATX,TRX40,TRX40,8,NULL
ASRock TRX40 Taichi,ATX,TRX40,TRX40,8,910.54
ASRock TRX50 WS,E-ATX,sTR5,TRX50,4,NULL
ASRock WRX80 Creator R2.0,E-ATX,1700,B660,8,NULL
ASRock WRX90 WS EVO,E-ATX,sTR5,WRX90,8,NULL
ASRock X299 Gaming i9,ATX,2066,X299,8,NULL
ASRock X299 Gaming K6,ATX,2066,X299,8,NULL
ASRock X299 Killer SLI/ac,ATX,2066,X299,8,706.49
ASRock X299 OC Formula,ATX,2066,X299,4,NULL
ASRock X299 Taichi,ATX,2066,X299,8,910.54
ASRock X299 Taichi XE,ATX,2066,X299,8,NULL
ASRock X299E-ITX/AC,Mini-ITX,2066,X299,4,480.1
ASRock X370 Gaming K4,ATX,AM4,X370,4,NULL
ASRock X370 Killer SLI,ATX,AM4,X370,4,706.49
"ASRock X370 Professional Gaming, AMD X370",ATX,AM4,X370,4,NULL
"ASRock X370 Taichi, AMD X370",ATX,AM4,X370,4,NULL
ASRock X399 Taichi,ATX,TR4,X399,8,910.54
"ASRock X470 Fatal1ty Gaming K4, AMD X470",ATX,AM4,X470,4,355.87
ASRock X470 Master SLI,ATX,AM4,X470,4,NULL
"ASRock X470 Taichi Ultimate, AMD X470",ATX,AM4,X470,4,NULL
"ASRock X470 Taichi, AMD X470",ATX,AM4,X470,4,NULL
"ASRock X570 Aqua, AMD X570",E-ATX,AM4,X570,4,NULL
"ASRock X570 Extreme4, AMD X570",ATX,AM4,X570,4,NULL
ASRock X570 PG Velocita,ATX,AM4,X570,4,636.87
"ASRock X570 Phantom Gaming 4, AMD X570",ATX,AM4,X570,4,NULL
"ASRock X570 Phantom Gaming X, AMD X570",ATX,AM4,X570,4,NULL
"ASRock X570 Phantom Gaming-ITX/TB3, AMD X570",Mini-ITX,AM4,X570,2,519.99
"ASRock X570 Pro4, AMD X570",ATX,AM4,X570,4,NULL
"ASRock X570 Steel Legend, AMD X570",ATX,AM4,X570,4,NULL
ASRock X570 Taichi Razer Edition,ATX,AM4,X570,4,NULL
"ASRock X570M Pro4, AMD X570",Micro-ATX,AM4,X570,4,NULL
ASRock X570S PG Riptide,ATX,AM4,X570,4,NULL
ASRock X99 Extreme4,ATX,2011-V3,X99,8,295.18
ASRock X99 Extreme4/3.1 Intel X99,ATX,2011-V3,X99,8,NULL
ASRock X99 Extreme6,ATX,2011-V3,X99,8,249.68
ASRock X99 OC Formula,E-ATX,2011-V3,X99,8,202.15
ASRock X99 Taichi,ATX,2011-V3,X99,8,910.54
ASRock X99E-ITX/AC,ITX,2011-V3,X99,2,480.1
ASRock X99M Extreme4,Micro-ATX,2011-V3,X99,4,295.18
ASRock X99M Killer,Micro-ATX,2011-V3,X99,4,NULL
ASRock X99X Killer,ATX,2011-V3,X99,8,NULL
ASRock Z170 Extreme4,ATX,1151,Z170,4,295.18
ASRock Z170 Extreme6,ATX,1151,Z170,4,249.68
ASRock Z170 Extreme6+,ATX,1151,Z170,4,249.68
ASRock Z170 Extreme7+,ATX,1151,Z170,4,295.18
ASRock Z170 Gaming K6,ATX,1151,Z170,4,NULL
ASRock Z170 Gaming-ITX/ac,Mini-ITX,1151,Z170,2,NULL
ASRock Z170 OC Formula USB3.1/DP/HDMI/M.2/SATAe,ATX,1151,Z170,4,NULL
ASRock Z170 Pro4/D3 USB3.0/SATA600/DVI/HDMI/M.2/SATAe,ATX,1151,Z170,4,NULL
ASRock Z170A-X1,ATX,1151,Z170,4,NULL
ASRock Z170M Pro4S USB3.0/SATA600/DVI/HDMI/M.2,Micro-ATX,1151,Z170,4,NULL
ASRock Z170M-ITX/AC,Mini-ITX,1151,Z170,2,NULL
ASRock Z270 Extreme4,ATX,1151,Z270,4,295.18
ASRock Z270 Killer SLI,ATX,1151,Z270,4,706.49
ASRock Z270 Pro4,ATX,1151,Z270,4,380.99
"ASRock Z270 SuperCarrier, Intel Z270",ATX,1151,Z270,4,NULL
ASRock Z270 Taichi,ATX,1151,Z270,4,910.54
ASRock Z270M Extreme4,Micro-ATX,1151,Z270,4,295.18
ASRock Z270M Pro4,Micro-ATX,1151,Z270,4,380.99
ASRock Z270M-ITX/ac,Mini-ITX,1151,Z270,2,NULL
ASRock Z370 Extreme4,ATX,1151,Z370,4,295.18
ASRock Z370 Killer SLI,ATX,1151,Z370,4,706.49
ASRock Z370 Pro4,ATX,1151,Z370,4,380.99
ASRock Z370 Taichi,ATX,1151,Z370,4,910.54
ASRock Z370M ITX/ac,Mini-ITX,1151,Z370,2,NULL
ASRock Z370M Pro4,Micro-ATX,1151,Z370,4,380.99
ASRock Z390 Extreme 4,ATX,1151,Z390,4,295.18
ASRock Z390 M Pro 4,Micro-ATX,1151,Z390,4,NULL
ASRock Z390 Phantom Gaming 4,ATX,1151,Z390,4,248.99
ASRock Z390 Phantom Gaming-ITX/AC,Mini-ITX,1151,Z390,2,351.49
ASRock Z390 Pro 4,ATX,1151,Z390,4,380.99
ASRock Z390 Taichi,ATX,1151,Z390,4,910.54
ASRock Z390 Taichi Ultimate,ATX,1151,Z390,4,NULL
ASRock Z390M-ITX/AC,Mini-ITX,1151,Z390,2,NULL
ASRock Z490 Aqua,E-ATX,1200,Z490,4,NULL
ASRock Z490 Extreme4,ATX,1200,Z490,4,295.18
ASRock Z490 PG Velocita,ATX,1200,Z490,4,636.87
ASRock Z490 Phantom Gaming 4,ATX,1200,Z490,4,248.99
ASRock Z490 Phantom Gaming 4/ac,ATX,1200,Z490,4,248.99
ASRock Z490 Phantom Gaming-ITX/TB3,Mini-ITX,1200,Z490,2,519.99
ASRock Z490 Pro4,ATX,1200,Z490,4,380.99
ASRock Z490 Steel Legend,ATX,1200,Z490,4,199.99
ASRock Z490 Taichi,ATX,1200,Z490,4,910.54
ASRock Z490M Pro4,ATX,1200,Z490,4,380.99
ASRock Z490M-ITX/ac,Mini-ITX,1200,Z490,2,NULL
ASRock Z590 Extreme,ATX,1200,Z590,4,249.68
ASRock Z590 PG Velocita,ATX,1200,Z590,4,636.87
ASRock Z590 Phantom Gaming 4,ATX,1200,Z590,4,248.99
ASRock Z590 Pro4,ATX,1200,Z590,4,380.99
ASRock Z590 Steel Legend,ATX,1200,Z590,4,199.99
ASRock Z590 Taichi,ATX,1200,Z590,4,794.25
ASRock Z590M Phantom Gaming 4,ATX,1200,Z590,4,248.99
ASRock Z590M Pro4,Micro-ATX,1200,Z590,4,380.99
ASRock Z590M-ITX/ax,Mini-ITX,1200,Z590,2,NULL
ASRock Z790 LiveMixer,ATX,1700,Z790,4,NULL
ASRock Z790 Nova WiFi,ATX,1700,Z790,4,299.99
ASRock Z790 PG Lightning,ATX,1700,Z790,4,NULL
ASRock Z790 PG Lightning/D4,ATX,1700,Z790,4,NULL
ASRock Z790 PG Riptide,ATX,1700,Z790,4,NULL
ASRock Z790 PG SONIC,ATX,1700,Z790,4,NULL
ASRock Z790 PG-ITX/TB4,Mini-ITX,1700,Z790,2,NULL
ASRock Z790 Pro RS,ATX,1700,Z790,4,209.54
ASRock Z790 Pro RS/D4,ATX,1700,Z790,4,209.54
ASRock Z790 Riptide WiFi,ATX,1700,Z790,4,NULL
ASRock Z790 Steel Legend WIFI,ATX,1700,Z790,4,NULL
ASRock Z790 Taichi,E-ATX,1700,Z790,4,910.54
ASRock Z790 Taichi Carrara,E-ATX,1700,Z790,4,NULL
ASRock Z790 Taichi Lite,E-ATX,1700,Z790,4,425.69
ASRock Z790M PG Lightning/D4,Micro-ATX,1700,Z790,4,NULL
ASRock Z790M-ITX WIFI,Mini-ITX,1700,Z790,2,NULL
ASRock Z87 Extreme4,ATX,1150,Z87,4,249.68
ASRock Z87 Pro4 GL/SATA600/R/USB3.0/DVI/2x HDMI/VGA Z87,ATX,1150,Z87,4,NULL
ASRock Z97 Anniversary,ATX,1150,Z97,4,NULL
ASRock Z97 Extreme3 GL/SATA600/DVI/HDMI/VGA,ATX,1150,Z97,4,NULL
ASRock Z97 Extreme4,ATX,1150,Z97,4,295.18
ASUS 90MB1FY0-M0EAY0,ATX,1700,B760,4,NULL
ASUS 970 Pro Gaming/Aura,ATX,AM3+,970,4,640.76
Asus A68HM-E,ATX,FM2+,A68H FCH (Bolton D2H),2,NULL
Asus A68HM-K,ATX,FM2+,A68H FCH (Bolton D2H),2,NULL
ASUS A68HM-K GL/SATA600/R/USB3.0/DVI/VGA A68X,Micro-ATX,FM2+,A68H,2,NULL
Asus A68HM-PLUS,ATX,FM2+,A68H FCH (Bolton D2H),2,NULL
ASUS A88X-Plus/USB3.1 GL/SATA600/R/USB3.0/DVI/HDMI/VGA,ATX,FM2+,A88X (Bolton D4),4,NULL
ASUS A88X-Pro SATA600/R/eSATA/USB3.0/DVI/HDMI/VGA/DP A88X,ATX,FM2+,A88X,4,NULL
ASUS A88XM-E USB 3.1,Micro-ATX,FM2+,A88X,2,NULL
ASUS A88XM-Plus GL/SATA600/R/USB3.0/DVI/HDMI/VGA A88X,Micro-ATX,FM2+,A88X (Bolton D4),4,NULL
ASUS AM1I-A GL/SATA600/HDMI/DVI/VGA Mini-ITX,Mini-ITX,AM1,Kabini (integriert),2,NULL
ASUS AM1M-A GL/SATA600/HDMI/DVI/VGA,Micro-ATX,AM1,Kabini (integriert),2,NULL
ASUS B150 Pro Gaming/Aura,ATX,1151,B150,4,640.76
Asus B150-PLUS,ATX,1151,B150,4,NULL
ASUS B150-Pro,ATX,1151,B150,4,NULL
ASUS B150-PRO Gaming USB3.1/M.2/SATA600/HDMI/VGA,ATX,1151,B150,4,NULL
ASUS B150I Pro Gaming/WiFi/Aura,Mini-ITX,1151,B150,2,NULL
ASUS B150I-PRO Gaming/Aura USB3.0/M.2/HDMI/DVI Mini-ITX,Mini-ITX,1151,B150,2,NULL
ASUS B150M-A D3,Micro-ATX,1151,B150,4,NULL
Asus B150M-A D3,ATX,1151,B150,4,NULL
ASUS B150M-A GL/USB3.1/SATA600/HDMI/VGA/DVI B150,Micro-ATX,1151,B150,4,NULL
ASUS B150M-A/M.2 USB3.1/M.2/HDMI/VGA/DVI B150,Micro-ATX,1151,B150,4,NULL
ASUS B150M-C,Micro-ATX,1151,B150,4,NULL
ASUS B150M-C D3,Micro-ATX,1151,B150,4,NULL
ASUS B150M-Plus D3,Micro-ATX,1151,B150,4,NULL
Asus B150M-PLUS D3,ATX,1151,B150,4,NULL
ASUS B150M-PRO Gaming USB3.0/M.2/SATA600/HDMI,Micro-ATX,1151,B150,4,NULL
ASUS B250 Mining Expert BTC,ATX,1151,B250,2,NULL
ASUS B365-PLUS,ATX,1151,B365,4,NULL
ASUS B85-Plus (C2) GL/USB3.0/SATA600/R/DVI/VGA B85,ATX,1150,B85,4,NULL
ASUS B85-Pro Gamer,ATX,1150,B85,4,NULL
ASUS B850M MAX GAMING WIFI,Micro-ATX,AM5,B850,4,NULL
ASUS B85M-E GL/USB3.0/SATA600/R/DVI/HDMI/VGA/DP B85,Micro-ATX,1150,B85,4,NULL
ASUS B85M-G GL/USB3.0/SATA600/R/DVI/HDMI/VGA B85,Micro-ATX,1150,B85,4,NULL
Asus B85M-G R2.0,ATX,1150,B85,4,NULL
ASUS B85M-G/USB3.1 SATA600/R/DVI/HDMI/VGA B85,Micro-ATX,1150,B85,4,NULL
ASUS B85M-Gamer GL/USB3.0/SATA600/HDMI/VGA B85,Micro-ATX,1150,B85,4,NULL
Asus CROSSBLADE RANGER,ATX,FM2+,A88X (Bolton D4),4,NULL
"ASUS Crossblade RANGER, RoG",ATX,FM2+,A88X,4,NULL
"ASUS Crosshair V Formula Z, RoG",ATX,AM3+,990FX,4,NULL
ASUS E3 PRO GAMING V5,ATX,1151,C232,4,NULL
ASUS EX-A320M,Micro-ATX,AM4,A320,4,NULL
Asus EX-B250-V7,ATX,1151,B250,4,NULL
ASUS EX-B760M-V5,Micro-ATX,1700,B760,2,NULL
ASUS H110-PLUS,ATX,1151,H110,2,NULL
ASUS H110I-PLUS,Mini-ITX,1151,H110,2,NULL
ASUS H110M-A/M.2,Micro-ATX,1151,H110,2,NULL
ASUS H110M-C,Micro-ATX,1151,H110,2,NULL
ASUS H110M-D,Micro-ATX,1151,H110,2,NULL
Asus H110M-K,ATX,1151,H110,2,NULL
ASUS H110M-K,Micro-ATX,1151,H110,2,NULL
ASUS H110M-PLUS USB3.1/GL/SATA600/DVI/VGA/HDMI,Micro-ATX,1151,H110,2,NULL
Asus H170 PRO GAMING,ATX,1151,H170,4,NULL
ASUS H170-Plus D3,ATX,1151,H170,4,NULL
ASUS H170-PRO,ATX,1151,H170,4,NULL
ASUS H170-PRO Gaming,ATX,1151,H170,4,NULL
ASUS H170-PRO USB 3.1,ATX,1151,H170,4,NULL
ASUS H170I-Plus D3 M.2/SATA600/DVI/HDMI/DP/VGA WiFi/BT ITX,ITX,1151,H170,2,NULL
ASUS H170I-Pro 2x GL/M.2/SATAe/DVI/HDMI/DP/VGA WiFi/BT ITX,ITX,1151,H170,2,NULL
ASUS H170M-E D3,Micro-ATX,1151,H170,4,NULL
ASUS H170M-Plus,Micro-ATX,1151,H170,4,NULL
Asus H370 MINING MASTER,ATX,1151,H370,2,NULL
ASUS H610M-CT2 D4-CSM,Micro-ATX,1700,H610,2,NULL
ASUS H81-Gamer,ATX,1150,H81,4,NULL
ASUS H81-Plus GL/USB3.0/SATA600/R/VGA/Parallel/Seriell H81,ATX,1150,H81,2,NULL
ASUS H81I-Plus GL/USB3.0/SATA600/HDMI/DVI/VGA H81 Mini-ITX,Mini-ITX,1150,H81,2,NULL
Asus H81M-A,ATX,1150,H81,2,NULL
Asus H81M-C/CSM,ATX,1150,H81,2,NULL
Asus H81M-E,ATX,1150,H81,2,NULL
ASUS H81M-P Plus,Micro-ATX,1150,H81,2,NULL
ASUS H81M-Plus,Micro-ATX,1150,H81,2,NULL
ASUS H81T,Thin-Mini-ITX,1150,H81,2,NULL
Asus H97M-E/CSM,ATX,1150,H97,4,NULL
ASUS M5A78L-M LE/USB3 GL/SATA300/DVI/VGA/Seriell 760G,ATX,AM3+,760G,2,NULL
ASUS M5A78L-M LX3 GL/SATA300/CF/VGA 760G,ATX,AM3+,760G,2,NULL
ASUS M5A78L-M PLUS/USB3,ATX,AM3+,760G,4,NULL
Asus M5A97 LE R2.0,ATX,AM3+,970/SB950,4,NULL
ASUS M5A97 LE R2.0 GL/SATA600/R/USB3.0 AMD970,ATX,AM3+,970,4,NULL
ASUS M5A97 PLUS GL/SATA600/R AMD970,ATX,AM3+,970/SB950,4,NULL
ASUS M5A97 R2.0 GL/SATA600/R/USB3.0 AMD970,ATX,AM3+,970,4,NULL
ASUS M5A99FX PRO R2.0,ATX,AM3+,990FX,4,NULL
ASUS M5A99X EVO R2.0 GL/SATA600/R/eSATA/USB3.0 AMD990X,ATX,AM3+,990X,4,NULL
"ASUS Maximus IX FORMULA, RoG",ATX,1151,Z270,4,500.0
"ASUS Maximus IX HERO, RoG",ATX,1151,Z270,4,NULL
"ASUS Maximus TUF MARK 1, RoG",ATX,1151,Z270,4,NULL
"ASUS Maximus TUF MARK 2, RoG",ATX,1151,Z270,4,NULL
ASUS Maximus VIII Extreme,E-ATX,1151,Z170,4,958.0
ASUS Maximus VIII GENE,Micro-ATX,1151,Z170,4,NULL
Asus MAXIMUS VIII GENE,ATX,1151,Z170,4,NULL
ASUS Maximus VIII HERO,ATX,1151,Z170,4,NULL
ASUS Maximus VIII HERO ALPHA,ATX,1151,Z170,4,NULL
Asus MAXIMUS VIII IMPACT,Mini-ITX,1151,Z170,2,NULL
ASUS MAXIMUS VIII Impact USB3.1/SATA600/U.2/WIFI/BT/HDMI Mini-ITX,Mini-ITX,1151,Z170,2,NULL
"ASUS Maximus VIII Impact, RoG",Mini-ITX,1151,Z170,2,NULL
ASUS Maximus VIII RANGER,ATX,1151,Z170,4,NULL
"ASUS Maximus X APEX, RoG",E-ATX,1151,Z370,2,509.99
ASUS Maximus X HERO + ASUS ROG Magnetic Addressable-RGB-LED-Strip,ATX,1151,Z370,4,NULL
ASUS MBA-B660-PCREATOR-D4,ATX,1700,B660,4,NULL
Asus P10S WS,ATX,1151,C236,4,NULL
ASUS P10S WS 2x GL/USB3.0/SATA600/VGA,ATX,1151,C236,4,NULL
Asus P10S-M WS,ATX,1151,C236,4,NULL
ASUS P10S-V/4L 4x GL/USB3.0/SATA600/VGA,ATX,1151,C236,4,NULL
ASUS P13R-I,Mini-ITX,1700,C262,2,NULL
ASUS P13R-M,Micro-ATX,1700,C262,4,NULL
ASUS P13R-M/10G-2T,Micro-ATX,1700,C262,4,NULL
ASUS P9D-I PCIe3.0 2xGL/SATA600/R/DVI Mini-ITX Workstation,Mini-ITX,1150,C222,2,NULL
ASUS P9D-X PCIe3.0 2xGL/SATA600/R/VGA  Workstation,ATX,1150,C222,4,NULL
ASUS PRIME A320I-K/CSM,Mini-ITX,AM4,A320,2,NULL
ASUS PRIME A320M-A,Micro-ATX,AM4,A320,4,159.9
Asus PRIME A320M-A,ATX,AM4,A320,4,159.9
ASUS PRIME A320M-E,Micro-ATX,AM4,A320,2,159.9
ASUS PRIME A320M-K,Micro-ATX,AM4,A320,2,159.9
ASUS PRIME A520M-E,Micro-ATX,AM4,A520,2,159.9
ASUS PRIME A520M-E/CSM,Micro-ATX,AM4,A520,2,159.9
ASUS PRIME A520M-K,Micro-ATX,AM4,A520,2,159.9
ASUS Prime A520M-R,Micro-ATX,AM4,A520,2,159.9
ASUS Prime A620M-E,Micro-ATX,AM5,A620,2,159.9
ASUS PRIME A620M-E-CSM,Micro-ATX,AM5,A620,2,159.9
ASUS PRIME A620M-K,Micro-ATX,AM5,A620,2,159.9
ASUS PRIME B250-PLUS,ATX,1151,B250,4,265.97
ASUS PRIME B250-PRO,ATX,1151,B250,4,1085.25
ASUS PRIME B250M-A,Micro-ATX,1151,B250,4,208.96
ASUS PRIME B250M-C,Micro-ATX,1151,B250,4,287.6
ASUS PRIME B250M-K,Micro-ATX,1151,B250,2,168.52
Asus PRIME B250M-PLUS,ATX,1151,B250,4,265.97
ASUS PRIME B250M-PLUS,Micro-ATX,1151,B250,4,265.97
ASUS PRIME B350-PLUS,ATX,AM4,B350,4,265.97
Asus PRIME B350-PLUS,ATX,AM4,B350,4,265.97
ASUS PRIME B350M-A,Micro-ATX,AM4,B350,4,208.96
ASUS PRIME B350M-E,Micro-ATX,AM4,B350,2,168.52
Asus PRIME B350M-E,ATX,AM4,B350,2,168.52
ASUS PRIME B350M-K,Micro-ATX,AM4,B350,2,168.52
ASUS PRIME B360-Plus,ATX,1151,B360,4,265.97
Asus PRIME B360-PLUS,ATX,1151,B360,4,265.97
ASUS PRIME B360M-A,Micro-ATX,1151,B360,4,208.96
Asus PRIME B360M-A,ATX,1151,B360,4,208.96
Asus PRIME B360M-K,ATX,1151,B360,2,168.52
ASUS PRIME B360M-K,Micro-ATX,1151,B360,2,168.52
ASUS PRIME B365M-A Gaming,Micro-ATX,1151,B365,4,287.6
Asus PRIME B450-PLUS,ATX,AM4,B450,4,265.97
"ASUS PRIME B450-Plus, AMD B450",ATX,AM4,B450,4,NULL
ASUS PRIME B450M-A,Micro-ATX,AM4,B450,4,208.96
ASUS PRIME B450M-A II,Micro-ATX,AM4,B450,4,287.6
"ASUS PRIME B450M-K Gaming, AMD B450",Micro-ATX,AM4,B450,2,NULL
ASUS PRIME B450M-K II,Micro-ATX,AM4,B450,2,168.52
ASUS PRIME B460-PLUS,ATX,1200,B460,4,265.97
ASUS PRIME B460M-A,Micro-ATX,1200,B460,4,208.96
ASUS PRIME B460M-K,Micro-ATX,1200,B460,2,168.52
ASUS Prime B550-PLUS,ATX,AM4,B550,4,265.97
ASUS Prime B550M-A,Micro-ATX,AM4,B550,4,208.96
ASUS Prime B550M-A (Wi-Fi),Micro-ATX,AM4,B550,4,339.45
ASUS Prime B550M-K,Micro-ATX,AM4,B550,4,168.52
ASUS PRIME B550M-K ARGB,Micro-ATX,AM4,B550,2,287.6
ASUS PRIME B560-PLUS,ATX,1200,B560,4,265.97
ASUS PRIME B560M-A,Micro-ATX,1200,B560,4,208.96
ASUS PRIME B560M-K,Micro-ATX,1200,B560,2,168.52
ASUS PRIME B650M-K,Micro-ATX,AM5,B650,2,168.52
ASUS Prime B650M-R,Micro-ATX,AM5,B650,2,168.52
ASUS Prime B660-Plus D4,Micro-ATX,1700,B660,4,265.97
ASUS PRIME B660M-A AC D4,Micro-ATX,1700,B660,4,NULL
ASUS Prime B660M-A D4,Micro-ATX,1700,B660,4,287.6
ASUS PRIME B660M-A D4-CSM,Micro-ATX,1700,B660,4,287.6
ASUS Prime B660M-A WiFi D4,Micro-ATX,1700,B660,4,339.45
ASUS PRIME B660M-K D4,Micro-ATX,1700,B660,2,168.52
ASUS PRIME B760-PLUS,ATX,1700,B760,4,265.97
ASUS PRIME B760-PLUS,ATX,1700,B760,4,265.97
ASUS Prime B760-Plus D4,ATX,1700,B760,4,265.97
ASUS PRIME B760M-A AX,Micro-ATX,1700,B760,4,208.96
ASUS PRIME B760M-A AX D4,Micro-ATX,1700,B760,4,208.96
ASUS Prime B760M-A D4,Micro-ATX,1700,B760,4,287.6
ASUS PRIME B760M-A D4-CSM,Micro-ATX,1700,B760,4,287.6
ASUS PRIME B760M-A WIFI,Micro-ATX,1700,B760,4,339.45
ASUS Prime B760M-A WiFi D4,Micro-ATX,1700,B760,4,339.45
ASUS PRIME B760M-A WIFI D4-CSM,Micro-ATX,1700,B760,4,339.45
ASUS PRIME B760M-A-CSM,Micro-ATX,1700,B760,4,287.6
ASUS PRIME B760M-K,Micro-ATX,1700,B760,2,168.52
ASUS PRIME B760M-K,Micro-ATX,1700,B760,2,168.52
ASUS Prime B760M-K D4,Micro-ATX,1700,B760,2,168.52
ASUS Prime B760M-Plus,Micro-ATX,1700,B760,4,265.97
ASUS PRIME B760M-R D4,Micro-ATX,1700,B760,2,168.52
ASUS PRIME B850M-K,Micro-ATX,AM5,B850,2,168.52
ASUS PRIME B860M-K,Micro-ATX,1851,B860,2,168.52
ASUS PRIME H270-PLUS,ATX,1151,H270,4,NULL
Asus PRIME H270-PRO,ATX,1151,H270,4,1085.25
ASUS PRIME H270-PRO,ATX,1151,H270,4,1085.25
ASUS PRIME H270M-PLUS,Micro-ATX,1151,H270,4,265.97
ASUS PRIME H310-Plus,ATX,1151,H310,2,NULL
ASUS PRIME H310M-A,Micro-ATX,1151,H310,2,NULL
Asus PRIME H310M-A,ATX,1151,H310,2,NULL
ASUS PRIME H310M-D,Micro-ATX,1151,H310,2,137.23
ASUS PRIME H310M-E,Micro-ATX,1151,H310,2,137.23
Asus PRIME H310M-E,ATX,1151,H310,2,137.23
ASUS PRIME H310M-E R2.0,Micro-ATX,1151,H310,2,NULL
ASUS PRIME H310M-K,Micro-ATX,1151,H310,2,168.52
ASUS PRIME H310M-K R2.0,Micro-ATX,1151,H310,2,NULL
ASUS PRIME H370-A,ATX,1151,H370,4,NULL
Asus PRIME H370-A,ATX,1151,H370,4,NULL
ASUS PRIME H370-Plus,ATX,1151,H370,4,NULL
Asus PRIME H370-PLUS,ATX,1151,H370,4,NULL
ASUS PRIME H370M-Plus,Micro-ATX,1151,H370,4,265.97
Asus PRIME H370M-PLUS,ATX,1151,H370,4,265.97
ASUS PRIME H410M-A,Micro-ATX,1200,H410,2,NULL
ASUS PRIME H410M-D,Micro-ATX,1200,H410,2,137.23
ASUS PRIME H410M-E,Micro-ATX,1200,H410,2,137.23
ASUS PRIME H410M-K,Micro-ATX,1200,H410,2,168.52
ASUS PRIME H470-PLUS Gaming,ATX,1200,H470,4,NULL
ASUS PRIME H470M-PLUS Gaming,Micro-ATX,1200,H470,4,NULL
ASUS PRIME H510M-A,Micro-ATX,1200,H510,2,208.96
ASUS Prime H510M-A R2.0,Micro-ATX,1200,H470,2,NULL
ASUS PRIME H510M-A WIFI,Micro-ATX,1200,H510,2,339.45
